Date,YouTube,Instagram,Twitter,Campaign_Manager,Region,Niche,Engagement_Score
2022-08-15,47.709950189172844,106.1878295544921,12.233421036755145,Abigail Wright,Williammouth,Gaming,255.8344974756165
2022-08-16,165.4287073226204,78.99440414075369,22.887878577936686,Matthew Robinson,Monicaberg,Gaming,250.29956034891796
2022-08-17,43.19915752719292,58.845546151759955,18.074779843536295,Kelly Nixon,Robinsonside,Beauty,270.2031199160253
2022-08-18,65.44638593064882,152.69626269214564,1.1231715882403266,Marc Jennings,Bradfordport,Fitness,241.01419694337227
2022-08-19,44.67295273342259,74.53385055322154,9.050802572667335,Carrie Jordan,Wrightburgh,Tech,244.9941065370023
2022-08-20,38.55063608723806,91.3483939785469,7.190492353555335,Charles Rosales,East Ginachester,Gaming,247.0232647325085
2022-08-21,106.70814387926781,86.6979949485653,60.62060194221198,Travis Lindsey,Rebeccaville,Tech,242.90303872149616
2022-08-22,23.501660572944854,145.4056328728817,27.40408973744822,Michael Frazier,Davidland,Beauty,286.57758832390135
2022-08-23,68.36574597122348,184.38116896102915,43.277447399836205,Robert Riley,Vickiemouth,Fashion,279.02012736356215
2022-08-24,106.74705990466474,136.68365164840168,94.27553073366009,Kenneth Mcdaniel,Philipchester,Beauty,289.8907194029946
2022-08-25,45.21650775533666,99.6006932579042,30.98804610902385,Terry Clark,North Brian,Tech,245.31856862346368
2022-08-26,184.89187732092574,158.04897180038785,121.55578369055395,Heather Steele,West Annefurt,Gaming,267.58091998670795
2022-08-27,72.71411083546832,131.78455158320614,11.20870654986104,Louis Vaughan,South Nicholas,Tech,255.04037872193572
2022-08-28,239.9842655073289,21.515967852384563,6.183696019791746,Christopher Smith,Lake Bryce,Fashion,256.4265892327256
2022-08-29,20.879525353431454,28.176081419579912,15.490721271624029,Daniel Johnson,Thomaschester,Gaming,230.12572854746458
2022-08-30,109.77634475642246,17.204219373990334,19.09163223535412,Kyle Wright,Patrickville,Fashion,235.86078576205122
2022-08-31,94.54903802774788,96.79510197920077,67.71732407304819,Sandra Johnson,Port Gregory,Fitness,228.09732670228232
2022-09-01,59.87278812952176,166.91215252440333,24.62535586215664,Kayla Miller,North Kimberlymouth,Beauty,284.24023483582664
2022-09-02,83.44924558052965,69.48580217675689,10.367006006030127,Jeffery Rodriguez,North Shaneberg,Fitness,230.1042473680902
2022-09-03,121.59683796139444,82.99043478757152,40.71771545292212,Trevor Mann,Franklinview,Tech,238.18910090082352
2022-09-04,138.02547208402976,182.80065058989922,21.14638834294215,Veronica Johnson,Williamchester,Fitness,245.73144540733543
2022-09-05,74.58591659425468,169.0116546101644,5.306839304780511,Samantha Williams,North Isaacstad,Beauty,294.2916044431213
2022-09-06,110.79272137701972,136.3591413526864,25.798714697981083,Michael Russo,Port Jillshire,Gaming,268.08284191235174
2022-09-07,41.22517605015706,60.69271859752775,72.70685285864235,Kenneth Smith,New Patricia,Fashion,268.06966782936837
2022-09-08,139.87784902146944,32.23788171080426,55.47325942738113,Vanessa Ibarra,North Christopherfort,Gaming,238.964824625753
2022-09-09,209.34051744517075,13.051176309221606,26.515430314709366,Pamela Hill,North Andrewstad,Fitness,207.45427805600025
2022-09-10,147.31849841712432,30.332027794839966,14.20026823622086,Jeffrey Cherry,Justinfurt,Tech,218.32260231322556
2022-09-11,44.75449252531407,65.59332428854913,2.729883747172951,Ann Pearson,North Kayla,Fitness,216.5098396984425
2022-09-12,35.60062001422047,114.84011208010418,19.026482487707703,Andres Salazar,Melendezmouth,Beauty,276.88285260185364
2022-09-13,340.3175398858453,22.16001572295351,41.8394069024241,Richard Ramos,Port Richardstad,Beauty,262.4293725576816
2022-09-14,200.20888039554828,35.88327788050531,13.40144643586363,Michael Sanders,East Steven,Tech,225.3935934258015
2022-09-15,138.37413695264112,44.4053334385088,8.05391104465643,Jonathan Thomas,East Melanie,Gaming,229.34855352215172
2022-09-16,218.52898756031573,130.07659766682818,80.37501451478336,Joseph Davis,South Olivia,Beauty,271.72099945234896
2022-09-17,81.3950858186671,127.00006180622364,51.7043632152921,John Fernandez,East Jennifer,Beauty,281.35527909411076
2022-09-18,136.6217306803954,114.64548801070906,30.50618210300073,April Ayala,New Daniel,Tech,250.04293523103232
2022-09-19,183.58924434794352,57.595270692228524,4.412687084645425,Thomas Cobb,Kelleyland,Gaming,248.20617739365392
2022-09-20,65.95620932523457,80.51274133155908,4.696415889625115,Shawn Poole,North Brianborough,Fitness,232.07538356909726
2022-09-21,115.41620699073117,28.371046104171178,3.2683276026459622,Mr. John Brown MD,South Barbarabury,Fashion,242.31721160327064
2022-09-22,170.1112725486034,53.027514714030424,28.73656785040858,John Diaz,Bergerburgh,Tech,223.65530045999702
2022-09-23,33.34997664439889,180.56399302979028,3.684112934423425,Stanley Shaw,Torresshire,Gaming,256.87124897207667
2022-09-24,60.81200833984211,196.14143182280742,55.474132765104386,Rachel Rowe,New Julieberg,Fashion,274.64950770729405
2022-09-25,167.54439169516948,133.055321271656,148.70573541077783,Bryan James,East Michele,Tech,255.85882723288552
2022-09-26,96.45147190150134,184.19642548444983,13.687669879233002,Casey Keller,New Ellen,Fitness,242.15443031361255
2022-09-27,87.24611808971075,132.12096107627076,18.13595430286784,Corey Chavez,Port Robert,Fitness,235.20319738720008
2022-09-28,79.65546976900954,16.307332360039275,37.30919491837383,Nicholas Owens,Ruizchester,Gaming,246.21759403096306
2022-09-29,179.38778390608877,199.3848911474177,83.01156535306349,Jackie Hicks,New Annabury,Gaming,260.68524934948636
2022-09-30,36.74680150875751,28.800937320441633,67.3560369780482,Nicole Smith,Lake Steven,Fitness,221.34187242655625
2022-10-01,57.5200660405437,139.70194227456153,1.7795038632301463,Kristine Brown,Port Justin,Fitness,228.8747195725862
2022-10-02,23.298475431582276,58.03887858421011,5.556356785858202,Emily Luna,New Williamstad,Tech,235.82665796115327
2022-10-03,64.34652283872181,84.47641145232242,42.14562992851705,Barbara Bailey,Port Raymondberg,Gaming,248.2205319022759
2022-10-04,92.99990566134535,132.72749511217825,35.02856165339658,Vanessa Hull,Lake Benjaminburgh,Fashion,274.7428209868526
2022-10-05,12.16496596572332,92.93259636846435,4.289053827344642,Nicholas Taylor,Barberfort,Fitness,232.45233281706916
2022-10-06,41.78975710911248,57.60375119691437,20.918546793032657,Marisa Hanson,Wilsonstad,Fashion,259.8387761011136
2022-10-07,96.34357877573069,73.5447755068817,45.535124213636884,Michael Jordan,Haneyville,Gaming,246.37571306294603
2022-10-08,114.12317003564083,74.8941422154035,7.406980559969693,Tiffany Cunningham,South Destinychester,Gaming,242.52345168883713
2022-10-09,251.37871473817742,192.2715418565606,61.505252956704346,Martin Stewart,New Erictown,Beauty,291.9729706630727
2022-10-10,126.40904678597906,161.7364730254557,1.6327914421283227,Bethany Kim,East Yvettebury,Fitness,244.49724081487574
2022-10-11,72.3620911837817,97.12426658108602,45.724665074268124,Stephanie Daugherty,Ellisside,Gaming,261.23201444187237
2022-10-12,91.15643045037646,47.965974864859184,28.69923667317979,Richard Jacobs,Hernandezbury,Gaming,245.35596732200383
2022-10-13,93.49368750004555,164.09306094990464,11.358825002616856,Logan Rogers,New Bryan,Fitness,239.88606350521718
2022-10-14,57.59603528570544,39.86466960559096,38.28905292495524,Austin Diaz,South Stevenport,Beauty,263.99116449035273
2022-10-15,99.38776769405099,49.98782125698065,45.74818754858108,Chelsea Reyes,Lake Anthonyshire,Beauty,258.3768744189771
2022-10-16,55.330774234077786,79.54254444962872,81.49712908565948,Barbara Williams,Michaelville,Beauty,262.70770377167923
2022-10-17,103.03102076760335,177.26615721187812,13.75528250928046,Katherine Dominguez,Alexandrastad,Beauty,285.49553066322983
2022-10-18,79.59308523429995,35.03946704048095,34.752467813806845,Joseph Keller,East Cynthia,Tech,231.67270200178032
2022-10-19,69.87029681387483,33.22449664235995,27.68558724811983,Melissa Cole,West Melissa,Fitness,214.90695013687937
2022-10-20,71.45022691245215,103.85524777800053,22.346231985453628,Wesley Cowan,East Kevintown,Fitness,230.1492945163352
2022-10-21,141.22847086378195,62.51800280779819,66.33204682199114,Joyce Garcia,West Randyton,Fitness,221.65445442211768
2022-10-22,132.01858289841903,118.05830891315037,0.0951702208326036,Teresa Kelly,Daltonfort,Beauty,275.66528806464316
2022-10-23,67.07672603836409,95.81097008981246,9.943234868151254,Mark Terry,Burketon,Beauty,275.9167912912259
2022-10-24,137.49132236854354,92.6422302067312,23.18371960856077,Tammy Mitchell,New Tara,Gaming,254.95562741175002
2022-10-25,78.41024144526284,31.274864392528723,5.891151406898632,Michael Martinez,North Andrew,Tech,228.06365256477156
2022-10-26,79.33912212289633,36.79944114746963,71.53551098745187,Dwayne Hansen,Lake Kristine,Fitness,218.03502602617436
2022-10-27,57.637322982870764,166.00492971490152,31.28923591027395,Katie Quinn,Changhaven,Tech,249.8489345707525
2022-10-28,234.24925569696126,178.31772013863144,19.495907040071323,Desiree Taylor,Katrinaview,Fitness,249.83650902893186
2022-10-29,218.2050950804764,54.58987124819755,50.57365916430333,Richard Arnold,Phillipstad,Beauty,277.153140393733
2022-10-30,47.9944020180926,31.55749528970612,17.983486723075185,David Ross,Port Tracyfurt,Beauty,260.20997116346945
2022-10-31,63.976640045080714,20.149167667557016,24.537716756888667,Laurie Reed,Christopherfurt,Fitness,209.5565493110554
2022-11-01,108.8155886321015,125.57654661096039,0.08264359489089798,Jeffrey Whitehead,Harringtonport,Fashion,265.42177802739445
2022-11-02,123.38681947007832,145.91711037503904,13.657022586508287,Annette Williams,North Deborahhaven,Beauty,283.6603367887585
2022-11-03,33.99348905945484,80.83389794860905,4.482523509855618,Holly Beard,North Lisa,Gaming,252.26892846283477
2022-11-04,39.426766839936526,139.13841482322152,35.105376885074485,Brianna Garcia,Calhounburgh,Beauty,281.14390926520406
2022-11-05,123.66048086880906,145.46217495630995,19.561709497280543,James Walker,New Jonathan,Gaming,262.3735750899344
2022-11-06,21.268943902760892,187.715033465412,10.77566692035011,Brandi Smith,Knoxside,Tech,255.5605448450042
2022-11-07,48.34737646331051,22.32599118867038,18.923900632003146,Lisa Grant,Lake Dianamouth,Beauty,265.3058104043989
2022-11-08,152.10275122806854,46.53542741390516,7.05761840901184,Jade Nash,Brentmouth,Beauty,266.0057371380736
2022-11-09,147.34047038289276,23.019937643427745,77.74268798709011,Sandra Williams,Parkerside,Tech,227.4132009088536
2022-11-10,225.84679207488244,174.918847333861,1.6645134209554608,Christopher Bell,Billybury,Gaming,263.62045396101155
2022-11-11,276.350340108876,160.59156040637802,60.167232964785356,Christopher Chavez,Lake Alisha,Fashion,289.8470944878513
2022-11-12,430.8860212492896,119.18199341814942,21.483803343063215,Lindsey Kidd,Lake Jillianmouth,Gaming,269.4401910578844
2022-11-13,62.49669964346018,25.8960479097248,28.944464508989178,Brandon Delgado,New Michaeltown,Fitness,221.01940373631072
2022-11-14,51.12515492197637,61.92934814420673,10.812126137371974,Kimberly Harris,North Patriciaberg,Fitness,223.94456508421973
2022-11-15,111.83660643812334,66.56677113111822,102.06378950455466,Mrs. Kayla Jones,Port Hannahside,Fitness,226.87125815652936
2022-11-16,23.8663727009692,116.54120724292925,9.932344584351585,Ruth Perez,Joditon,Tech,246.490140623796
2022-11-17,68.85244380365673,59.02833986697594,26.66595793783448,John Singh,Johnton,Gaming,248.7150348087093
2022-11-18,92.81153041456119,23.86237414346142,150.6965974613314,Steven Harvey,Lake Melindaport,Beauty,256.45254594448335
2022-11-19,117.92963937434872,148.8448373521269,63.88276042731414,Isabella Thomas,Lake Kellyton,Fitness,235.68505266173818
2022-11-20,127.04514793757491,66.82524021452815,23.057454296206636,Paul Long,South Matthewborough,Gaming,251.88883199056409
2022-11-21,67.19568199832987,95.95109363442712,139.30025514565023,David Williams,Boyleport,Beauty,277.3745233822384
2022-11-22,27.574086180942214,34.25666064663802,36.25648401190438,Nancy Lewis,Lake Felicia,Gaming,240.02821774802527
2022-11-23,33.568686246674844,162.48417764497012,7.022359267905376,Amanda Miller,East Jessica,Tech,248.34293768995624
2022-11-24,10.4338093881675,117.45105661557095,15.605892304633189,Robert Foster,Emilyland,Fitness,240.17819639073545
2022-11-25,52.67397363235953,181.30126897987392,12.216198740567007,Kelly Mendez,Smithville,Fashion,285.84848567574426
2022-11-26,23.308516050191436,104.13959698241334,12.648461610337492,Michael Jackson,Kathleenmouth,Fitness,242.00070827295224
2022-11-27,55.74996790485527,188.87087764539714,42.87059991247261,Zachary Mcintyre,Curtisbury,Fitness,250.56393559542119
2022-11-28,111.03547387132626,179.45495883245192,26.3310676576117,Matthew Allen,East Brittanystad,Tech,264.39668897065013
2022-11-29,28.20613808318656,119.52737272725444,1.1651162026311515,Tammy Mccann,Tamihaven,Beauty,292.8389335559447
2022-11-30,88.98145481501717,187.43975324847403,62.97671387326545,Tara Moore,Kimmouth,Fitness,248.09091953217873
2022-12-01,66.62501764732414,71.38686198596494,10.563253323503867,Sara Smith,South Andrew,Beauty,285.291355761021
2022-12-02,106.88597689394994,79.47201091380016,175.03256154621522,Sharon Jones,Roberthaven,Beauty,280.71800983079925
2022-12-03,125.36518765739774,18.640810748147018,92.49806441711988,Rachel Patel,Steelemouth,Tech,232.6273537668994
2022-12-04,63.370776552193185,121.94817228513209,84.6688603946252,Luis Lester,Olsenhaven,Fitness,237.34959832325902
2022-12-05,83.47746694273349,147.16555428649735,50.00050937157248,Catherine Austin,Jonesberg,Tech,258.4130924815125
2022-12-06,66.83259264774215,156.9686461459996,7.477439738506119,Michael Gibson,Amymouth,Tech,259.79676278210235
2022-12-07,57.16704505084598,38.46509434875963,22.819197450595347,Timothy Wilson,Port Cindymouth,Fashion,265.5215531052108
2022-12-08,46.29653408935721,94.39022373937506,7.619784536518431,Gabriela Gibbs,Carrberg,Tech,246.46582497501936
2022-12-09,117.314909611281,43.60401029784397,9.019998462022032,Olivia Austin,West Katelyn,Fashion,261.8088628255283
2022-12-10,199.78993667374013,135.80419628230726,28.321558710729864,Christopher Bradley,West Rachelside,Beauty,292.25718743297386
2022-12-11,184.08955029420108,40.00981076013594,1.2507194429999682,Brandon Lane,Michaelport,Beauty,268.84674462069773
2022-12-12,25.69231601872068,181.79109995165425,104.66013157057728,George Miller,South Douglasview,Gaming,267.0126663469736
2022-12-13,197.32536359097043,53.82058267566853,75.2783800880745,Anthony Chan MD,Mackberg,Gaming,264.6404025082704
2022-12-14,37.45696882999005,65.36643059476651,14.378237625947724,Cory Young,Butlerberg,Beauty,276.9272453639834
2022-12-15,92.8381744317968,171.67220120868996,21.734333832819406,Lisa Haas,Alexandrachester,Fitness,246.34189275197357
2022-12-16,105.26873993680799,97.10884592768753,18.827492898563342,Jacob Grant,Marshallhaven,Gaming,265.74475224247294
2022-12-17,19.54300549366745,14.559229702013875,64.16295385374032,April Steele,Byrdmouth,Tech,235.87330421833553
2022-12-18,72.56058060858798,103.97138772850269,35.00049135064288,Samantha Simmons,Clinebury,Gaming,261.01471599422547
2022-12-19,205.57570247107685,26.063233722223377,9.776527027992346,Donald Fields,South Dianeborough,Beauty,264.70296315227614
2022-12-20,6.495520636381137,197.21549655058902,17.763307686138283,Donald Allen,Savannahville,Fitness,247.57035016782342
2022-12-21,357.2716392082213,121.74119838656445,16.809194515883505,Christine Jones,Woodburgh,Beauty,300.45152409700313
2022-12-22,9.85271190262412,58.741197346085904,96.07174937012131,Eddie Owens,Nortonstad,Fitness,239.95278385776632
2022-12-23,103.3424327150718,117.10635911404738,5.782464747220854,David Martinez,Tammieview,Gaming,267.8468537367345
2022-12-24,20.558688776349378,24.60474964253342,2.8153567319863955,Lisa Banks,West Julia,Tech,240.78225529855135
2022-12-25,115.47302975137245,161.97934781107523,63.763014412815025,Justin Christensen,Christophermouth,Tech,258.0033830492789
2022-12-26,178.65473511175938,185.8123302341911,68.09946848624836,Thomas Hansen,Lake Malik,Beauty,301.27690288808606
2022-12-27,146.89869320810706,176.1444337591703,61.61066142135603,Justin Wise,Port Matthewchester,Fitness,264.24252775156236
2022-12-28,163.73326064426186,74.93394443672693,21.46036749935383,Alexander Adams,South Carrie,Gaming,269.3983033252888
2022-12-29,67.07092873427669,71.89594273224002,32.34174786547831,Shannon Woods,New Betty,Fitness,239.83806186078493
2022-12-30,204.6192144860833,16.666646131097,24.859596048599727,Andrew White,Tamaraton,Fitness,228.84550919346933
2022-12-31,305.58113054883273,133.76606815317416,2.1593140080180175,Lisa Weaver,Fisherside,Fitness,252.28270415576844
2023-01-01,89.36773891945387,111.63190899606104,27.177954403993073,Lindsey Wilson,North Anna,Gaming,267.7467840187589
2023-01-02,61.108461101512376,97.27581055219486,0.4112300863917672,Cynthia Lopez,Mullinsbury,Fitness,241.11963428140552
2023-01-03,42.437911266536325,182.44988113359432,11.790718073266277,Kenneth Parrish,Juanchester,Tech,260.73574662199354
2023-01-04,140.3753045938326,41.896991205740804,80.77678328811078,Howard Haynes,North Laurenview,Beauty,293.2341619049537
2023-01-05,169.09449531205522,11.836590671134644,10.874119900297831,Joseph Ingram,Lopezborough,Fashion,254.61983159461872
2023-01-06,61.13046040300551,23.93012590294543,84.31576780413548,Olivia Mcdonald,Samuelburgh,Fitness,222.30162208661278
2023-01-07,234.81968688559317,52.440573187200094,8.635820938100661,Shane Dean,Matthewmouth,Tech,236.35246906640594
2023-01-08,132.25932010213023,16.32425436005682,11.330927394460307,Mariah Higgins,Wilsonstad,Tech,226.81736048942233
2023-01-09,88.59901435032197,105.54030502219574,29.698723369629548,Tony Bailey,Port Hunterside,Beauty,283.6396133371927
2023-01-10,105.81329620272182,69.67718649437982,43.01755473259648,Christina Thornton,Richardchester,Beauty,280.3190677777157
2023-01-11,34.44866146105859,44.291771532945205,20.877797265355802,Andrew Reyes,New Deniseville,Fashion,262.49016283031807
2023-01-12,139.26050301788783,152.5159742402458,64.14154606119959,Brad Graham,Sarahmouth,Fashion,294.15381315241973
2023-01-13,36.60331737551469,48.84575198418071,1.232173951893336,Rachel Elliott,Bartonstad,Fashion,274.0635606529399
2023-01-14,54.843946061815515,140.6449691888207,76.60642525613268,Lynn Grimes,Mitchellshire,Gaming,276.5251733568399
2023-01-15,78.71830569127664,76.36033211105139,6.55616756382805,Ashley Gonzalez,Reginaldshire,Gaming,270.031337788645
2023-01-16,274.44852460966416,107.24727452588536,64.68676068158946,Juan Morris,West Daniel,Tech,261.95500933981305
2023-01-17,99.67203106122368,187.43473757175076,15.36795876205683,Darren Olson,Smithton,Beauty,305.19618742395363
2023-01-18,39.99082081544777,17.096810615004436,53.64923305300355,Brandon Carey,East Jerryburgh,Fitness,239.8567337260541
2023-01-19,106.10331789231712,105.05025642071776,33.41167574612496,Jamie Rosales,Castanedaborough,Beauty,293.539625740252
2023-01-20,126.7071624370326,172.34036246224747,5.805417516307794,Devon Hunter,Ericksonshire,Gaming,279.137085486768
2023-01-21,188.2958326379125,121.71510719036621,75.04848961675077,Todd Kane,Tylerchester,Tech,268.8035309464901
2023-01-22,81.7754567950779,62.60539822337976,8.45169150191009,Patrick Brock,South Brandymouth,Fitness,243.13695740324732
2023-01-23,45.501618721102574,85.55941567755653,8.396977865092271,Daniel Miller,Collinsside,Fashion,278.6147343995964
2023-01-24,322.8500315484986,139.25046945842917,50.48912633949732,Willie Perez,South Michaelberg,Fashion,292.6164734054658
2023-01-25,106.2729823312441,179.25425991962257,3.357232247013581,Stephen Nash,Lorihaven,Gaming,279.8393639441912
2023-01-26,40.21468167282868,17.802611011856204,7.532247240477295,Penny Burch,Port Hannahmouth,Tech,244.34867697849276
2023-01-27,81.21968785967039,23.59237615917152,21.01588529591864,Joseph Ortiz MD,Carmenland,Beauty,271.0947777772874
2023-01-28,54.86731465505045,71.75978948582164,53.243005121143746,Angela Stafford,Lake Carolville,Gaming,266.1862644188801
2023-01-29,196.02706820378705,54.22814004312101,4.7868981611698525,Michael Vance,Andrewton,Beauty,281.2225766231938
2023-01-30,125.8487253094813,60.336868382257144,23.80018121851123,Meagan Payne,Blairside,Fitness,240.38519503211307
2023-01-31,64.72701967515802,52.041299738917374,37.26484305528869,Joy Morris,Bonillaside,Beauty,273.12746638434703
2023-02-01,169.16378550018177,47.206759282479965,59.1112057577791,Wayne Miller,Port Loriborough,Fitness,232.48666013904187
2023-02-02,76.21574141903807,34.81855370516544,82.26321028040309,William Smith,Cameronland,Tech,238.3746497857214
2023-02-03,79.77983162997427,187.45128504109522,46.06331506115808,Ronald Ballard,West Ericland,Gaming,280.8849549819411
2023-02-04,44.41141272492582,37.39599814216908,31.738082749654804,Jessica Smith,Sandrabury,Beauty,297.8288139546795
2023-02-05,44.1021270645304,48.836717205451876,17.054705957660406,Erin Clark,Aimeeview,Tech,250.12995622188325
2023-02-06,308.9065112939371,56.79048755634929,3.5672277358193156,Karen Walker,South Jillianport,Tech,256.7801244873846
2023-02-07,163.73075875889273,187.2728258947799,37.109056011357374,Terry Johnson,Martinezmouth,Beauty,309.446044733672
2023-02-08,12.557756371147551,153.5856853842061,147.7501270405867,Brittany Williams,Lake Krista,Fashion,301.9510037539759
2023-02-09,35.79752358317944,160.0428917599478,40.04074124021568,April Dennis,Jamesfort,Fashion,304.9793934502758
2023-02-10,29.2190961152855,29.90406931231463,0.5055689822788636,Travis Osborn,South Ruthside,Fitness,243.9954776288339
2023-02-11,87.26032006847427,168.89887625297763,20.57084920333918,Daniel Newton,Normachester,Tech,268.60637602362715
2023-02-12,59.31739926912163,87.55668554530942,28.607835838292342,Christine Smith,New Mark,Gaming,271.62602961515665
2023-02-13,222.7418554939923,59.93637498035386,35.103977075843765,Chad Silva,Bishopmouth,Gaming,269.7449421694733
2023-02-14,63.97846839410014,119.39251586885901,38.159609889211424,David Newman,Johnburgh,Tech,265.30336587765663
2023-02-15,288.41036554430707,166.21475210517946,24.50072307373718,Robin Hart,Hayesmouth,Fashion,309.6970392981753
2023-02-16,78.04130732608455,157.94390870423277,7.5833635461566145,Christine Thompson,Lake Christinaville,Tech,270.15851116307556
2023-02-17,329.93627638723393,179.0995216904151,85.52333842800608,Kelly Williams,North David,Fitness,269.94575622687256
2023-02-18,70.94288077568193,186.34511534293435,35.78766936257113,Debra Stewart,Lake Michaelview,Tech,272.26293872465084
2023-02-19,72.05572440566954,55.243193571272414,8.108628583036047,Daniel Hernandez,New Gregoryborough,Beauty,300.3886085974927
2023-02-20,161.24524073860175,90.53299989216161,11.67248347806382,Lisa Blake,South John,Fashion,290.28670056678686
2023-02-21,145.34999964578964,12.779422448963302,76.50358747075738,Lisa Davis,Alvarezstad,Beauty,283.8325438669028
2023-02-22,24.63036431369617,177.0711152603614,65.54011176879942,Dakota Walker,Williamsborough,Beauty,309.7145006033448
2023-02-23,88.86536964973806,39.368708780205836,15.58320055845876,Robert Floyd,Fernandezfurt,Tech,258.67419396158164
2023-02-24,58.86701122262714,173.68021434511192,1.171807107041785,Carlos Logan,Port Dennis,Tech,273.87478396551757
2023-02-25,55.57844419127046,72.58359117745331,1.4913848109169028,Jesus Wagner,New Matthewborough,Gaming,275.74533528463184
2023-02-26,88.54069812373075,79.94538209641625,10.018829991104523,Jesse Anderson,South Joefurt,Beauty,293.35358291636584
2023-02-27,66.08251844328562,17.43512835193328,29.756481084899836,Natalie Jones,Waynefurt,Tech,240.83419179551018
2023-02-28,95.71378872327708,72.10697005541073,26.326140048245225,Tina Collins,East Paul,Gaming,263.7117102125826
2023-03-01,34.317684728569475,178.78909973224017,30.139545863056348,Jasmine Adams,Jacobview,Beauty,308.2711333177839
2023-03-02,19.09378320673907,14.854006213104787,37.89926347180121,Courtney Khan,New Johnshire,Gaming,268.4754699427541
2023-03-03,165.54450984894044,87.20221987887781,0.5764709471200804,Bradley White,Dawnton,Fashion,283.75495197201724
2023-03-04,183.3580189568137,15.965929664420816,3.3308160703493788,William Moon,Timothyborough,Fitness,234.57364476666996
2023-03-05,158.50458642412488,80.47545077072235,13.364409649312718,Zachary Stevenson,Port Christophermouth,Beauty,293.39669088822865
2023-03-06,85.56924844923935,42.801721748255325,5.047589458275923,Jessica Drake,South Aaron,Tech,250.13323943465153
2023-03-07,62.055886864610066,57.92149472099069,2.349227798363747,Eugene Myers,Parksside,Fashion,278.09262287495955
2023-03-08,49.451795201428325,176.7436909006696,30.730011597495757,Teresa Bradford,Stantonburgh,Gaming,291.72390102187074
2023-03-09,41.83364243008733,92.84935191815929,50.67659721518982,Robert Reynolds,Oliviafurt,Fitness,262.461358096155
2023-03-10,78.10838753152697,62.02161836636331,41.90569725509722,Jose Harris,Kristinaland,Beauty,296.90487911419757
2023-03-11,180.29363963004838,121.97429181060407,50.95459557653837,Michael Zuniga,East Jack,Fitness,259.32447598939297
2023-03-12,45.93747171325353,37.00032236819065,32.885546082275724,Brad Williams,Leeborough,Fashion,284.95886340528676
2023-03-13,180.5052466465917,59.284405409962616,39.87988211868726,Cody Lee,North Cathyshire,Fitness,244.45338877053436
2023-03-14,20.184363971759527,113.78711384454881,9.514511860983108,Dennis Diaz,Port Randy,Beauty,303.25707131561563
2023-03-15,99.45137659244513,55.12937795113308,148.88981490075417,Andrew Dixon,Port Debra,Fashion,279.17556792529604
2023-03-16,115.11240842495853,139.03427010616593,6.069568924771746,Ebony Obrien,North Saraland,Gaming,282.5280942334684
2023-03-17,54.02560585624725,103.38334742930928,7.2428106887504455,Andrew Garcia,Melissaberg,Beauty,309.49619959184656
2023-03-18,32.25557739535275,156.67792334839126,10.22918742104129,Destiny Chavez,Porterport,Fitness,258.985569488321
2023-03-19,150.75089793374573,190.16646178726904,111.06797573446853,Connor Thompson,Melissastad,Beauty,320.17595655831906
2023-03-20,86.0670633717834,32.00292897600747,133.4157493064171,Kenneth Mcknight,Coxmouth,Fashion,283.27789025820755
2023-03-21,395.69018669366443,73.58635189706352,47.52681419991257,Dylan Dunn,Chrismouth,Fitness,259.88380308577445
2023-03-22,182.16936647495774,70.71432194689726,29.751254418296117,Justin Kelly,New Andrew,Gaming,278.3057301735233
2023-03-23,183.1573781467293,38.72475467407831,22.02298645639188,Tamara Hansen,Bethanyport,Tech,254.49735166762645
2023-03-24,4.621001080614227,163.95759609335946,105.82409679271905,Zachary Larson,Freemanville,Gaming,286.82088150752605
2023-03-25,46.73990490057488,154.3769537673701,35.68462699907413,Karen Lewis,West Sarah,Beauty,315.2047010533288
2023-03-26,28.725242213558644,102.04083945853581,86.86582004826809,George Mendez,South Lisa,Tech,276.0420495216414
2023-03-27,9.71731765841983,112.17644778097582,11.418088444550918,Michael Poole,Gregoryview,Fashion,291.8218513400709
2023-03-28,80.88393824272538,21.313386220474285,12.183825475682724,Heather Hamilton,East Justin,Fitness,244.65037032285403
2023-03-29,148.1447494201339,115.54639694213867,57.873719614212426,Brian Bryan,North Richard,Fitness,258.98871518660957
2023-03-30,35.332625521855185,160.35488956373092,4.870447871936202,Matthew Brown,North Donaldview,Fashion,303.4150482044296
2023-03-31,10.488262646610707,119.02723898093286,87.52308666049237,Diana Kim,New Alexistown,Beauty,300.77129078779205
2023-04-01,38.1181933213423,60.40821032287959,21.246262439287605,Lisa Calderon,East Haileyton,Gaming,272.5863317922078
2023-04-02,73.44109070909953,136.83417174352405,78.27896516225152,Jacqueline Simpson,East Kimberly,Tech,268.5072242756961
2023-04-03,69.221350704304,78.68280169339705,12.320034053007905,Stephanie Gomez,Moodyfurt,Fashion,290.44753152959737
2023-04-04,84.01591131537403,113.5259240142897,37.759090426649664,William Cook,Lake Petermouth,Beauty,298.7434431551188
2023-04-05,113.38778404200033,102.6374190229957,19.78412670202578,Lisa Herrera,Port Nicolebury,Beauty,298.71490419257003
2023-04-06,82.4346155853297,82.42325018338421,29.569516122063423,Joshua Huffman,East Erichaven,Tech,273.04579954735794
2023-04-07,153.92546564290478,146.58681627488568,21.057918858804126,Jason Moore,Moorefurt,Fashion,302.74924638294806
